Paper ID,Title,URL,Summary,First Author,Publish Date,Update Date,Code URL,Stars,Categories
2503.01237v4,相对论夸克模型中重夸克主导下单重重子质量谱,http://arxiv.org/abs/2503.01237v4,基于高斯展开法和在相对论夸克模型框架下无限小位移的高斯基函数，通过忽略不同激发态之间的混合，实现了三夸克系统中自旋-轨道项的严格计算。然后，在重夸克主导机制下，严格获得了单重重子完全质量谱。在此基础上，对模型的可靠性、预测能力、单重重子谱的精细结构、激发态的归属以及关于重子光谱的一些重要问题，如缺失态、“自旋-轨道之谜”、簇聚效应等进行了系统分析。结果表明，在重夸克主导机制下，相对论夸克模型可以正确且精确地描述单重重子的激发谱和精细结构。,李振宇,2025/3/3,2025/7/2,,N/A,['高能物理-现象学']
2502.21042v1,ρ-π谜题和矢量 glueball 混合,http://arxiv.org/abs/2502.21042v1,$ψ(3686)$被识别为$J/ψ$的径向激发态。基于微扰QCD理论，$ψ(3686)$衰变成某些最终强子态的分支比应该大约是$J/ψ$衰变成相同强子态分支比的13%。这被称为“13%规则”。然而，某些衰变通道，如$ρπ$，严重违反了这一13%规则。利用扩展线性Σ模型，我们研究了$ψ(3686)$和矢量胶子之间的小混合角对13%规则的影响。我们表明，在简单模型中，混合作用已经足以抑制$ψ(3686)$的衰变，以匹配$ρπ$的观测结果，但要全面描述数据，则需要一个更复杂的模型。我们还表明，与数据的匹配可以告诉我们胶子衰变宽度的大小。,亚瑟·维里克恩,2025/2/28,2025/2/28,,N/A,['高能物理-现象学']
2502.20488v1,切尔诺夫-西蒙斯物质理论中Z玻色子的特性,http://arxiv.org/abs/2502.20488v1,我们考虑在三维时空维度中与质量基本物质耦合的陈-西蒙斯理论，重点关注大N极限下玻色物质的对偶化阶段。为了研究对偶化阶段Z玻色子的特性并解决关于其费米子类似物的一个明显谜题，我们运用3维玻色-费米对偶性，推导出Z玻色子两点函数的大N极限精确结果。我们研究了Z玻色子的谱表示，发现在大N极限下，它在弱耦合下表现为一个不稳定的共振态，具有非微扰意义上的大寿命。,阿米亚·米什拉,2025/2/27,2025/2/27,,N/A,['高能物理理论']
2502.20296v1,三个希格斯双态模型中的味道难题：从BGL获得的见解和从味道数据中吸取的教训,http://arxiv.org/abs/2502.20296v1,我们研究了一种3HDM的变体，称为BGL-3HDM，它包含$U(1)_1\times U(1)_2$对称性，可以区分不同费米子代的质质量的主要来源。在本版本中，下夸克和带电轻子部分的Yukawa矩阵是对角的，从而消除了这些部分的树级FCNC。由中性非标准希格斯玻色子介导的FCNC相互作用仅限于上夸克部分。模型中Yukawa部分没有引入新的BSM参数，因此在自由参数的数量上，它和具有$U(1)_1\times U(1)_2$对称性的3HDM的非标准模型版本一样经济。然而，即使在下夸克和带电轻子部分，味道对角但非通用的希格斯耦合也使该模型与3HDM的非标准模型版本有所区别。,达潘卡尔·达斯,2025/2/27,2025/2/27,,N/A,['高能物理-现象学']
2502.20238v2,FINEREASON：通过反思性谜题解决评估和改进大型语言模型的有意推理,http://arxiv.org/abs/2502.20238v2,许多具有挑战性的推理任务不仅需要快速直观的反应，还需要更加谨慎、多步骤的方法。大型语言模型（LLMs）的近期进展凸显了从“系统1”的快速反应方式向“系统2”的反思与纠错问题解决方式的重大转变。然而，当前的基准测试主要依赖于最终答案的准确性，使得模型的大部分中间推理步骤未被审视。这未能评估模型在推理过程中反思和纠正错误的能力。为了填补这一空白，我们引入了FINEREASON，这是一个用于精细评估LLMs推理能力的逻辑谜题基准。每个谜题都可以分解为原子步骤，这使得它非常适合对中间正确性进行严格的验证。在此基础上，我们引入了两个任务：状态检查和状态转换，以全面评估模型如何评估当前情况并规划下一步行动。为了支持更广泛的研究，我们还提供了一套谜题训练集，旨在提高在一般数学任务上的表现。我们发现，在状态检查和转换数据上训练的模型在GSM8K上的数学推理能力提高了高达5.1%。,顾振宸,2025/2/27,2025/6/1,,N/A,['计算与语言']
2503.07622v1,使用视线动态在协作任务中实时检测机器人故障,http://arxiv.org/abs/2503.07622v1,在协作任务中检测机器人故障对于维护人机交互的信任至关重要。这项研究调查了用户视线行为作为机器人故障的指标，利用机器学习模型区分非故障和两种类型的故障：执行性和决策性。研究人员收集了26名参与者在与机器人协作解决七巧板拼图任务时的眼动数据。使用诸如平均视线移动速率和注视特定兴趣区域的概率等视线指标来训练机器学习分类器，包括随机森林、AdaBoost、XGBoost、SVM和CatBoost。结果显示，随机森林在检测执行性故障时达到了90%的准确率，在检测决策性故障时达到了80%，使用的是故障数据的前5秒。通过将视线数据分割成3秒、5秒和10秒的间隔来评估实时故障检测。这些发现突出了视线动态在人类-机器人协作中实时错误检测的潜力。,拉姆丁·塔巴塔巴伊,2025/2/27,2025/2/27,,N/A,"['人机交互', '机器人技术']"
2502.20102v2,部分独立性足以在实验上排除真实量子理论。,http://arxiv.org/abs/2502.20102v2,复数在量子理论中的作用自理论诞生之初就令物理学家感到困惑。因此，自然会产生疑问：为了描述我们的实验，建立在复希尔伯特空间数学结构之上的这种结构是否真的是必要的。最近的研究表明，在网络场景中，具有独立源的结构是不可避免的。更确切地说，实量子理论无法解释（复数）量子理论的预测[Renou等人，《自然》600期，2021年]。在这里，我们重新审视了这项工作背后的独立性假设。我们表明，假设部分独立性就足以证明实量子理论的不足。我们推导出源独立性与其在实量子理论中可实现的贝尔值之间的权衡，这同时也为通过实量子系统解释先前实验所需的最小源相关性设定了下限。我们进一步表明，在[Renou等人，《自然》600期，2021年]的场景中，1比特的纠缠对于通过实量子理论恢复复数量子相关性既是必要条件也是充分条件。最后，基于[McKague等人，《物理评论快报》102期，2009年]，我们提供了一个构造，通过允许源在实验的第一轮中共享一个m个实量子比特纠缠态，利用实量子理论模拟任何具有m个独立源的复数量子设置。,米娅·维伦曼,2025/2/27,2025/11/21,,N/A,['量子物理学']
2502.19805v1,通过离散扩散进行隐式搜索：关于象棋的研究,http://arxiv.org/abs/2502.19805v1,在AlphaGo时代之后，对蒙特卡洛树搜索（MCTS）等搜索技术的兴趣得到了新的提升，尤其是在它们应用于大型语言模型（LLMs）方面的应用。这种新的关注源于对当前下一词预测模型往往缺乏长期规划能力的认识。是否有可能在模型中植入类似搜索的能力，以增强其规划能力，而不依赖于显式搜索？我们提出了DiffuSearch模型，它通过离散扩散模型展望未来世界来实现隐式搜索。我们在经典的棋类游戏——国际象棋上实现了DiffuSearch，众所周知，在棋类游戏中显式搜索是至关重要的。通过广泛的控制实验，我们展示了DiffuSearch在行动准确性方面优于无搜索策略和显式搜索增强策略。具体来说，DiffuSearch在行动准确性方面比一步策略提高了19.2%，比MCTS增强策略提高了14%。此外，与基于显式搜索的策略相比，DiffuSearch在解决谜题的能力上提高了30%，在游戏强度评估上显著提高了540个Elo分。这些结果表明，通过离散扩散实现的隐式搜索是相对于一步策略的显式搜索的一种可行的替代方案。所有代码均公开可用，可在https://github.com/HKUNLP/DiffuSearch上找到。,叶家诚,2025/2/27,2025/2/27,,N/A,"['学习', '人工智能']"
2502.19278v3,量子测量问题：近期趋势综述,http://arxiv.org/abs/2502.19278v3,如果量子状态被单独留下，它会在薛定谔方程的支配下确定性地演化，形成叠加态。然而，在测量过程中，它会在波尔规则的支配下经历一个随机过程，并坍缩为单一结果。这种量子状态的二元演化——即测量问题的核心——已经让物理学家和哲学家困惑了近一个世纪。然而，在众多竞争性解释的喧嚣声中，今天的问题并不像过去那样难以理解。本文回顾了测量问题的当前状态，区分了已经理解清楚的部分和尚未解决的问题。我们考察了关键的理论方法，包括退相干、多世界解释、客观坍缩理论、隐变量理论、二元方法、确定性模型和认识论解释。为了使这些讨论对更广泛的受众更加易于理解，我们还引用了经过精心挑选的在线资源，这些资源提供了对核心概念的高质量介绍。,安德森·A·托马兹,2025/2/26,2025/10/13,,N/A,"['量子物理学', '化学物理']"
2502.19449v1,银河辐射对钨中热和电子传输的影响,http://arxiv.org/abs/2502.19449v1,辐照对材料的热学和电子学性质的影响是一个持续的谜题，尤其是在原子和纳米尺度上的缺陷形成。这项工作考察了低能辐照对钨（W）的纳米尺度效应，重点关注缺陷引起的传热和电子传输的改性。我们采用位投影热导率（SPTC）方法[A. Gautam等，PSS-RRL，2400306，2024]，基于诺雷特-罗宾逊-托伦斯每原子位移（NRT-dpa）模型，分析了具有空位缺陷的块体和孪晶粒界钨。SPTC提供了级联后空间热导率分布的详细预测。我们使用“N2方法”[K. Nepal等，Carbon，119711，2025]估计电子导率活性，以探索空位和晶界的后果，突出了电荷传输行为的缺陷依赖性。这些发现为辐照驱动的传输现象提供了高分辨率洞察，对太空暴露材料和纳米尺度热/电子管理具有影响。,C. 乌古马杜,2025/2/26,2025/2/26,,N/A,"['材料科学', '无序系统与神经网络']"
2502.18781v1,JWST高级深场星系巡天中星系自转分布,http://arxiv.org/abs/2502.18781v1,詹姆斯·韦伯太空望远镜提供了前所未有的宇宙景象，特别是对深空中星系的精细细节进行了观测。JWST高级深场星系巡天（JADES）是一项深场巡天项目，提供了对早期宇宙中星系前所未有的详细观测。该观测区域也相对接近银河系的北极。通过对JADES中螺旋星系旋转方向的计算机辅助定量分析，发现该区域中相对于银河系旋转方向相反的星系数量大约比旋转方向相同的星系数量高出50%。这种差异如此之大，以至于即使不借助任何辅助工具，人眼也能察觉并检查出来。这些观测结果与哈勃太空望远镜和詹姆斯·韦伯太空望远镜在相同足迹附近拍摄的深场图像非常一致。这种差异的原因可能与早期宇宙的结构有关，但也可能与星系旋转的物理和星系内部结构有关。在这种情况下，这些观测结果可以为其他令人困惑的异常现象提供可能的解释，例如霍金张力以及在高红移处观测到的大量成熟星系。,李奥·沙米尔,2025/2/26,2025/2/26,,N/A,"['宇宙学与非规则天体物理学', '星系的天体物理学']"
2502.18431v1,文本游戏：通过语言模型推理学习自我玩文本解谜游戏,http://arxiv.org/abs/2502.18431v1,推理是大语言模型（LLMs）的基本能力，使它们能够理解、分析和解决复杂问题。在本文中，我们介绍了TextGames，这是一个专门为评估LLMs而设计的创新基准，它通过要求高级模式识别、空间意识、算术和逻辑推理能力的挑战性文本游戏来评估LLMs。我们的分析探究了LLMs在单轮和多轮推理中的表现，以及它们通过自我反思利用反馈来纠正后续答案的能力。我们的发现表明，尽管LLMs在解决大多数简单和中等难度的问题上表现出色，但在更困难的任务上面临着重大挑战。相比之下，人类在有足够时间的情况下能够解决所有任务。此外，我们观察到，LLMs通过自我反思在多轮预测中表现出改进，但它们在序列、计数和持续遵循复杂规则方面仍然存在困难。此外，针对推理优化的模型在解决高度复杂问题时优于优先考虑指令遵循的预训练LLMs，这突出了推理技能在解决复杂问题中的关键作用。,弗雷德里库斯·胡迪,2025/2/25,2025/2/25,,N/A,"['计算与语言', '人工智能']"
2502.18086v2,通过C+C反应中\( ^3_Λ \)H的产生来探测高密度和低密度下的Λ势能,http://arxiv.org/abs/2502.18086v2,在重离子碰撞中产生Λ超子和轻超核，为核方程状态（EoS）和超子与致密物质中的相互作用提供了关键见解，解决了中子星物理学中长期存在的“超子之谜”。利用INCL+ABLA和AMPT-HC模型，我们系统地研究了在1.1和1.9 GeV/nucleon的束流能量下C+C碰撞，以探索超子和超核产额对EoS和超子势的敏感性。我们的结果表明，Λ超子的产生主要受核EoS的影响，而轻超核的形成（例如，\(^3_Λ\)H）在高/低密度下对超子势的敏感性更强，在1.1/1.9 GeV的入射束流能量下表现更为明显。这项研究为未来在HIAF和FAIR/GSI等设施上的实验提供了一个框架，以解决超子之谜，从而推进我们对高密度区域量子色动力学理解的发展。,高蝉勇,2025/2/25,2025/5/3,,N/A,"['核理论', '核试验']"
2502.17590v2,$A$V$_3$Sb$_5$ 链状金属的电子结构,http://arxiv.org/abs/2502.17590v2,"Kagome金属$A$V$_3$Sb$_5$（$A=$ K, Cs, Rb）在发现许多新颖的量子态之后，由于电子关联、拓扑和几何之间的相互作用，已经成为一个迷人的材料平台。理解它们的物理起源需要构建有效理论，以捕捉低能电子结构和电子相互作用。虽然密度泛函理论（DFT）计算的能带结构在未破坏对称性相中与实验结果基本一致，但多轨道性质对能带结构和其紧束缚模型描述提出了挑战。在这里，我们指出了DFT电子结构的异常和令人困惑的特性，包括van Hove奇点的亚晶格类型、费米面的几何形状以及低能带散布的轨道含量，这些特性不能用常用的单轨道或多轨道kagome紧束缚模型来描述。我们解决了这些基本难题，并发展了一种扩展的Slater-Koster形式主义，可以成功地解决这些问题。我们发现位点对称性和轨道间跳跃结构在其中的重要作用，并为$A$V$_3$Sb$_5$及其“135”系列其他过渡金属化合物提供了具体的轨道紧束缚模型描述。这是研究kagome金属和超导体中关联和拓扑态电子-电子相互作用效应的关键一步。",曾凯宇,2025/2/24,2025/10/24,,N/A,"['强关联电子', '材料科学']"
2502.17578v1,大型语言猴子是如何获得它们的权力（法律）的？,http://arxiv.org/abs/2502.17578v1,最近在数学问题解决、证明辅助编程和多模态越狱方面的研究揭示了一个引人注目的发现：当（多模态）语言模型针对一系列任务进行多次尝试（只要有一次尝试成功即算成功）时，平均成功率的负对数与尝试次数的幂律成正比。在这项工作中，我们识别出一个明显的谜题：简单的数学计算预测，在每个问题上，失败率应该随着尝试次数的增多而指数下降。我们通过实证证实了这一预测，提出了一个问题：聚合多项式缩放从何而来？然后，我们通过证明，如果单次尝试成功概率的分布呈重尾分布，即极少数任务具有极低的成功概率，这些任务共同扭曲了整体成功趋势，使其成为幂律——即使每个问题本身呈指数增长——那么每个问题的指数缩放可以与整体多项式缩放保持一致。我们进一步证明，这种分布视角可以解释先前观察到的偏离幂律缩放的现象，并提供了一种简单的方法，以降低一个数量级以下的相对误差来预测幂律指数，或者说，相当于减少了2-4个数量级的推理计算。总的来说，我们的工作有助于更好地理解神经语言模型性能如何随着缩放推理计算而提高，以及如何发展可缩放预测评估（多模态）语言模型。,瑞兰·谢弗,2025/2/24,2025/2/24,,N/A,"['人工智能', '学习']"
2502.17561v1,宇宙黎明时期的ΛCDM星团：恒星密度、环境和平衡,http://arxiv.org/abs/2502.17561v1,詹姆斯·韦伯太空望远镜（JWST）为我们打开了一扇观察早期宇宙众多新谜团的窗口，其中包括一群具有极高恒星表面密度的极高红移星团，这表明在宇宙早期演化中存在独特的恒星形成条件。我们使用一个专为解析在$z \geq 12$处容纳 Population III星团的微小暗物质晕的复杂环境而设计的AREPO宇宙学模拟盒子，研究了这些最初星团和星系的形成与演化。我们的方法优先通过朋友算法识别重子结构，为早期星团形成提供了新的见解，并直接针对观测结果做出预测。我们研究了这些最初星团的动力学特性，并使用数值和解析方法来理解凝聚和非凝聚系统的种群。我们的发现表明，在无反馈机制下，高$z$星团可以达到极端的表面密度，这与JWST探测到的系统一致。这些结果意味着JWST可能有机会揭示那些动力学状态保留了层次结构形成过程证据的高红移恒星系统。,克莱尔·E·威廉姆斯,2025/2/24,2025/2/24,,N/A,['星系的天体物理学']
2502.17272v1,二维层状混合价态铜合金材料的电荷传输机制,http://arxiv.org/abs/2502.17272v1,二维层状青铜（HB）材料是一类新型混合价态的有机-无机金属氧化物杂化材料，在下一代电子器件的高级功能材料方面展现出巨大的潜力。最近，引入了新的杂化钒青铜材料（EV)V8O20和（MV)V8O20，其中EV代表乙基紫罗兰，MV代表甲基紫罗兰，EV系统的电导率比MV系统高约三个数量级。鉴于它们的无机V-O层相同且还原电位相似，观察到的电导率差异之大令人费解。在这里，通过精确的第一性原理计算与MACE机器学习分子动力学（MD）模拟相结合，并通过精确的从头算MD模拟验证，我们提供了这些材料中主导电荷传输和电导率路径的分子机理层面的见解。我们详细的结构和电子性质数据确定了导致这些材料电导率显著差异的因素。我们在这项工作中的发现为提高杂化青铜和类似材料的电导率提供了线索和宝贵的见解，以指导设计具有增强性能的下一代材料，用于未来的电子和热电应用。,苏乔娜·阿克特,2025/2/24,2025/2/24,,N/A,['材料科学']
2502.16906v1,AutoLogi：自动生成逻辑谜题以评估大型语言模型的推理能力,http://arxiv.org/abs/2502.16906v1,尽管对大型语言模型（LLMs）的逻辑推理能力进行评估的逻辑推理评估引起了广泛关注，但现有的基准测试主要依赖于易受随机猜测影响的多种选择格式，导致性能被高估和性能波动较大。为了更准确地评估模型的推理能力，我们提出了一种自动合成开放式逻辑谜题的方法，并利用它开发了一个双语基准测试，名为AutoLogi。我们的方法具有基于程序的验证和可控制的难度级别，能够进行更可靠的评估，更好地区分模型的推理能力。对八种现代LLMs的广泛评估表明，AutoLogi能更好地反映模型的真正能力，其性能分数从35%到73%不等，而与源多选题集相比，范围较窄，为21%到37%。除了创建基准测试之外，这种合成方法通过将程序验证器纳入拒绝采样过程，可以生成高质量的训练数据，从而在多个数据集上系统地增强LLMs的推理能力。,秦珠,2025/2/24,2025/2/24,,N/A,['计算与语言']
2502.16899v1,凝视失败：探究人类在协作任务中面对机器人故障时的注视行为,http://arxiv.org/abs/2502.16899v1,机器人容易出错，这可能会对其作为人类用户协作任务中的队友的信誉产生负面影响。检测并从这些故障中恢复过来对于维持用户的有效信任水平至关重要。然而，机器人可能会在不自知的情况下出现故障。检测此类故障的一种方法可能是通过分析人类对故障的非言语行为和反应。本研究调查了人类视线动态如何表明机器人的故障，并考察了不同类型的故障如何影响人们对机器人的感知。我们进行了一项用户研究，27名参与者与一个机器人移动操作器协作解决七巧板拼图。机器人被编程在任务开始或结束时经历两种类型的故障——执行性故障和决策性故障，这些故障可能被确认也可能未被确认。我们的发现表明，机器人故障的类型和时机显著影响了参与者的视线行为和对机器人的感知。具体来说，执行性故障导致了更多的视线转移，并增加了对机器人的关注，而决策性故障则导致了对感兴趣区域之间视线转换的熵降低，尤其是在任务结束时出现故障。这些结果突出了视线可以作为机器人故障及其类型的可靠指标，并且还可以用来预测适当的恢复行动。,拉姆丁·塔巴塔巴伊,2025/2/24,2025/2/24,,N/A,"['机器人技术', '人机交互']"
2502.16686v2,通过顶点算子量子场论在三维离壳几何中的谜题,http://arxiv.org/abs/2502.16686v2,我们指出，在将Virasoro TQFT方法天真地应用于计算两种类型的非定域三维几何路径积分时存在一个困难。Maxfield-Turiaci提出通过求和已知的Seifert流形（非定域几何）来解决纯三维引力的负性问题。我们尝试使用Virasoro TQFT来计算Seifert流形。我们的结果与Maxfield-Turiaci的并不完全一致。我们将这些差异追溯到没有正确包含映射类群。我们还通过从定域几何外推计算了一个三边界环状虫洞。我们遇到了与Cotler-Jensen对环状虫洞的真正非定域计算与从定域配置外推之间的比较中观察到的类似挑战。,阎辛迪,2025/2/23,2025/3/21,,N/A,"['高能物理理论', '广义相对论和量子宇宙学']"
2502.16253v1,让拼图碎片契合或重塑MiMiC以适应CP2K等多尺度模拟,http://arxiv.org/abs/2502.16253v1,MiMiC是一个用于模拟需要在不同分辨率下处理的规模化化学过程的框架。它并不旨在独立实现处理单个子系统所需的所有方法，而是将这一任务委托给专门的计算化学软件，同时作为这些外部程序之间的中介，计算子系统之间的相互作用。MiMiC通过采用多程序多数据范式与松耦合模型相结合，最小化了通常与使用多个程序进行的分子动力学相关的问题。在本文中，我们介绍了将新的客户端程序CP2K添加到MiMiC生态系统，这需要对整个框架进行重大重构，最终使我们能够充分发挥其灵活性。通过详细的计时分析，我们验证了引入的更改不会影响MiMiC或CP2K的性能，也不会成为导致模拟效率降低的显著计算开销的来源。此外，我们通过执行结合CP2K与之前已接口的OpenMM的QM/MM MD模拟，展示了框架模块化设计的优势，而无需额外的实现工作。,安德烈·安塔利克,2025/2/22,2025/2/22,,N/A,"['化学物理', '计算物理学']"
2502.16185v1,电磁形式因子与质子半径之谜：通过电子-质子散射提取方法的批判性综述,http://arxiv.org/abs/2502.16185v1,"对质子——原子核的基本组成部分——的研究对于理解核物理和基本力至关重要。这篇综述考察了提取电磁形式因子的进展，这对于探测质子结构至关重要。电子-质子散射实验，尤其是在杰弗逊实验室（JLab）和美因茨微中子（MAMI）进行的实验，发挥了关键作用[arXiv:2009.10510, arXiv:1912.03881]。文中讨论了各种方法，如罗森布卢斯分离和极化转移，突出了它们的发展历程和挑战，包括系统不确定性和理论模糊性[arXiv:1706.00696]。文献表明，罗森布卢斯方法得出的质子半径约为0.8飞米，与早期测量结果一致，但与最近的极化转移结果不同，后者表明半径更小[arXiv:1912.03881]。极化转移技术已成为首选方法，特别是在高动量传递时，它提供了精确的电子到磁形式因子比率的测量[arXiv:1706.00696, arXiv:1912.03881]。其他方法，如截面比，扩展了形式因子的研究，但仍然面临残余不确定性[arXiv:2009.10510]。尽管取得了重大进展，但差异仍然存在，尤其是在质子半径提取方面。未来的研究必须解决系统不确定性，以完善我们对质子电磁特性的理解并推进粒子物理学[arXiv:1912.03881, arXiv:1706.00696]。",杰罗姆·A·帕特雷兹,2025/2/22,2025/2/22,,N/A,"['核试验', '核理论']"
2502.14981v1,物质-暗物质巧合与镜像世界,http://arxiv.org/abs/2502.14981v1,为什么宇宙中的物质和暗物质含量处于同一数量级，是现代宇宙学中的一个谜题。乍一看，这似乎指向了物质和暗物质之间的一种基本相似性，暗示着广泛讨论的镜像世界图景可能是讨论这一问题的理想背景。在这里，我们概述了一种新的简单镜像世界情景来解释这个谜题。我们的模型使用Affleck-Dine机制来产生重子不对称性和暗物质遗迹密度，导致非对称暗物质图景。我们发现，对于模型的一定参数范围，镜像电子是暗物质的唯一可能性，而在互补的参数范围内，镜像重子构成了暗物质。在任一情况下，为了与观测结果保持一致，镜像光子必须在MeV范围内具有质量。对于镜像电子暗物质的情况，模型预测暗辐射的数量下限为ΔN_{eff} ≥ 0.007。,拉宾德拉·N·莫哈帕特拉,2025/2/20,2025/2/20,,N/A,"['高能物理-现象学', '宇宙学与非规则天体物理学']"
2502.14836v2,长期多维核心坍缩超新星模型：进展与挑战,http://arxiv.org/abs/2502.14836v2,在过去十年中，自洽的多维核心坍缩超新星（SN）模拟，尤其是在三维模拟方面，取得了巨大的进步。现在，它们能够追踪从核心坍缩到反弹、中微子触发的冲击波恢复、在恒星表面上的冲击波爆发，直至电磁超新星爆发和随后的超新星遗迹阶段的整个演化过程。因此，它们通过重现观测到的超新星能量、中子星（NS）的踢出以及与诊断相关的放射性同位素产量，为中微子驱动爆炸机制提供了普遍支持；它们允许预测原中子星冷却过程中的中微子和引力波信号；它们证实了爆炸与先祖或遗迹性质之间的相关性，这些相关性已经从之前的球对称（1D）和二维模型中预期；并且它们为恒星质量黑洞（BH）的形成描绘出各种情景。尽管取得了这些成功，但目前尚不清楚哪些恒星会爆炸或形成黑洞，因为不同的建模方法存在分歧，并暗示了先祖的三维性质和磁场可能的重要性。中微子味转换在超新星核心中的作用仍需要更好地理解，包括潜在相变的核状态方程意味着存在主要的不确定性，SN 1987A的中微子测量提出了新的难题，而追踪中子星自旋和踢出的可能相关性还需要更精细的超新星模拟。,H. -托马斯·扬卡,2025/2/20,2025/3/19,,N/A,"['高能天体物理现象', '高能物理-现象学', '核理论']"
2502.14768v1,逻辑-强化学习：通过基于规则的强化学习释放大型语言模型（LLM）的推理能力,http://arxiv.org/abs/2502.14768v1,受DeepSeek-R1成功案例的启发，我们探索了基于规则的强化学习（RL）在大推理模型中的潜力。为了分析推理动态，我们使用合成逻辑谜题作为训练数据，因为它们的复杂度可控且答案验证简单。我们做出了一些关键技术贡献，这些贡献导致了有效且稳定的RL训练：一个强调思考和回答过程的系统提示，一个严格的格式奖励函数，该函数对走捷径的输出进行惩罚，以及一个简单的训练方案，实现了稳定的收敛。我们的70亿参数模型发展了高级推理技能——如反思、验证和总结——这些技能在逻辑语料库中是缺失的。令人瞩目地，在仅训练了5000个逻辑问题之后，它就展现出了对具有挑战性的数学基准AIME和AMC的泛化能力。,田谢,2025/2/20,2025/2/20,,N/A,"['计算与语言', '人工智能']"
2502.14705v3,银河系中扰动的冷气体和结构形成,http://arxiv.org/abs/2502.14705v3,冷气和冷却气体（温度T ≤ 10^4 K）在星系际介质（CGM）中的存在及其与星系的相互作用仍然了解甚少。模拟预测，冷气通过宇宙纤维流向星系，决定了盘状结构的形成和星系演化。CGM中的冷气吸积模式及其与暗物质晕质量和红移的依赖关系仍然是个谜。在z > 2的情况下，解析冷气与不同环境中的盘、尘埃和金属相互作用的千秒差距尺度动力学和动力学尤其缺乏。在此，我们报告了两个由超强MgII吸收体（静帧等效宽度Wr > 2 Å）追踪的扰动冷气结构，它们表现出高运动速度（> 500 km/s），并展示了它们在z ~ 4.9和z ~ 2.6的环境。观测使用了VLT/MUSE、JWST/NIRCam和ALMA，以检测Lya和星云发射线，以及这些吸收气体结构附近的尘埃连续辐射。我们识别出两个与强MgII吸收体对相关联的Lya发射体，这对吸收体在z ~ 4.87处相隔约1000 km/s。这对吸收体在金属丰度、尘埃含量和电离状态上表现出相对差异，表明在超大尺度冷气结构内部存在金属和尘埃的交换。对于z = 2.5652处的强MgII吸收体，我们在投影距离D = 38 kpc处检测到一个尘埃星系形成星系。这个星系表现出明显的HeI、[SIII]和帕申γ线，以及显著的尘埃连续辐射。它的星系形成率约为~ 121 +/- 33 M_{\odot}$/yr，并且可能包含一个旋转盘。这些发现初步表明，高红移处的冷气在驱动盘状结构形成中起着关键作用，并积极参与CGM过密区域中金属和尘埃的转移。,邹思伟,2025/2/20,2025/10/16,,N/A,['星系的天体物理学']
2502.14435v1,基于从头计算的超中子星,http://arxiv.org/abs/2502.14435v1,状态方程（EoS）在理解中子星性质和中子星合并产生的引力波中起着决定性作用。在足够高的密度下，超子的出现通常会软化EoS，导致中子星的最大质量低于约2个太阳质量。尽管已知排斥性的三体力可以解决所谓的“超子之谜”，但迄今为止，使用大量超子进行中子星性质的第一性原理计算仍然难以实现。我们从新开发的辅助场量子蒙特卡洛算法出发，该算法可以模拟没有符号振荡的超中子物质（HNM），并利用最先进的核晶格有效场理论，通过采用三种不同的EoS。我们包括了$NΛ$、$ΛΛ$双体力，以及$NNΛ$和$NΛΛ$三体力。因此，我们确定了诸如中子星质量、半径、潮汐变形性和通用的$I$-Love-$Q$关系等关键天体物理量。根据我们最现实的EoS，预测$1.4M_\odot$中子星的最大质量、半径和潮汐变形性分别为$2.17(1)(1)~M_\odot$、$R_{1.4M\odot}=13.10(1)(7)~$公里和$Λ_{1.4M_\odot}=597(5)(18)$。这些预测与从观测到的质量较大的中子星、引力波和联合质量-半径测量中得出的最新天体物理约束条件相吻合。此外，在第一性原理计算中，我们首次研究了非旋转和旋转中子星配置。结果表明，无论EoS中是否存在超子，旋转动力学对最大质量的影响都很小。,汇通,2025/2/20,2025/2/20,,N/A,['核理论']
2502.14106v3,在质子滴线核 $^{36}$Ca 中，$B(E2;0^+\rightarrow 2^+)$ 强度令人费解,http://arxiv.org/abs/2502.14106v3,最近对质子滴线核$^{36}$Ca从基态到第一个2$^+$激发态的$E2$跃迁率的测量显示，与同位素相邻的$^{38}$Ca相比，呈现出异常的模式：尽管$^{36}$Ca的$E_x(2_1^+)$激发能更高，但其$B(E2; 0^+_1\rightarrow 2^+_1)$率却更大。自然而然地，人们会问这种观察结果在多大程度上可以归因于$2^+_1$态的无束缚特性。为了理解连续空间对$^{36}$Ca低能性质的影响，我们进行了能够解释与未束缚$fp$壳层占据相关的连续耦合效应的Gamow壳模型计算。我们发现，在阈值2$^+$态中，$^{36}$Ca在空间上是扩散的，这影响了观察到的$B(E2)$趋势。,Z. C. 徐（请注意，这里的“Z. C.”可能是名字的缩写，翻译时保留了原样。）,2025/2/19,2025/7/16,,N/A,"['核理论', '核试验']"
2502.13536v1,斜切/轻松斜切（Slant/Gokigen Naname）是NP完全的，而一些变体属于P类。,http://arxiv.org/abs/2502.13536v1,在这篇论文中，我们证明了Nikoli拼图中的斜线问题的一个广义版本是NP完全的。我们还为省略了一些约束条件的拼图版本提供了多项式时间算法。这些问题对应于在网格图及其对偶图中同时满足连通性和顶点度数约束。,贾森·林奇,2025/2/19,2025/2/19,,N/A,"['离散数学', '计算几何', '数据结构和算法']"
